employee_id,salary_month,gross_salary,bonus,tax_deduction
EMP014649,2025-03,96042,24795,19085.3
EMP014650,2025-01,121240,4549,10923.9
EMP014651,2025-02,93144,6987,15311.46
EMP014652,2025-04,111616,10456,11463.68
EMP014653,2025-03,39999,41462,8028.7
EMP014654,2025-03,171857,18245,27042.94
EMP014655,2025-04,26613,20320,3863.45
EMP014656,2025-04,42874,20036,5729.7
EMP014657,2025-03,46460,1935,7780.77
EMP014658,2025-04,156028,46244,29060.94
EMP014659,2025-04,57705,18646,4948.56
EMP014660,2025-04,43218,25579,7720.15
EMP014661,2025-02,163166,44747,32230.68
EMP014662,2025-01,138806,31274,20003.3
EMP014663,2025-03,79811,31488,4949.35
EMP014664,2025-04,39892,31590,5824.4
EMP014665,2025-03,104577,19719,13710.95
EMP014666,2025-02,57347,35849,13575.38
EMP014667,2025-02,108247,36130,21738.59
EMP014668,2025-01,138326,14725,27612.22
EMP014669,2025-04,127948,28076,18988.96
EMP014670,2025-03,94571,39740,20990.93
EMP014671,2025-02,98531,17740,11815.93
EMP014672,2025-04,51222,24235,10991.07
EMP014673,2025-02,127694,12208,20754.15
EMP014674,2025-02,68030,7494,10130.57
EMP014675,2025-03,144824,4270,23130.53
EMP014676,2025-03,135205,3783,8167.06
EMP014677,2025-04,85412,33017,16156.2
EMP014678,2025-04,43526,13346,9141.58
EMP014679,2025-02,71543,32994,13523.72
EMP014680,2025-04,129689,32285,30046.85
EMP014681,2025-01,80253,1205,11488.7
EMP014682,2025-02,117383,27630,8886.73
EMP014683,2025-02,147360,30223,13424.88
EMP014684,2025-03,176190,13670,26243.48
EMP014685,2025-02,45490,27784,4803.17
EMP014686,2025-01,27766,27309,1994.82
EMP014687,2025-02,159235,23801,24705.44
EMP014688,2025-01,49326,36168,8667.42
EMP014689,2025-01,90142,12930,15255.49
EMP014690,2025-04,149171,48565,27321.74
EMP014691,2025-03,43572,39043,8468.52
EMP014692,2025-03,178883,46771,37951.44
EMP014693,2025-03,66543,35385,5546.93
EMP014694,2025-04,125856,6597,22575.97
EMP014695,2025-03,91242,46090,17569.4
EMP014696,2025-01,176899,1316,20656.87
EMP014697,2025-02,106221,31970,7684.79
EMP014698,2025-03,106658,38025,20376.98
EMP014699,2025-04,51800,23027,6820.81
EMP014700,2025-02,35397,19912,8812.35
EMP014701,2025-02,74412,10601,6694.85
EMP014702,2025-03,143108,46295,32690.74
EMP014703,2025-04,46222,33830,7550.02
EMP014704,2025-03,89774,31690,20784.52
EMP014705,2025-01,104584,36454,9358.03
EMP014706,2025-02,173575,14862,35442.31
EMP014707,2025-01,48209,23577,3120.57
EMP014708,2025-02,101592,26396,6960.9
EMP014709,2025-01,165616,6125,17769.84
EMP014710,2025-03,128211,8020,24013.85
EMP014711,2025-03,65484,20759,9831.59
EMP014712,2025-04,141772,26050,16739.35
EMP014713,2025-01,45559,4457,10224.28
EMP014714,2025-04,117221,12853,18205.4
EMP014715,2025-01,26708,26451,3892.49
EMP014716,2025-03,41485,4387,7239.99
EMP014717,2025-03,55646,46963,12405.64
EMP014718,2025-02,40556,1482,4087.87
EMP014719,2025-02,65844,38946,8638.97
EMP014720,2025-04,135513,18483,8721.4
EMP014721,2025-01,58544,3005,8698.72
EMP014722,2025-01,88416,34652,21182.71
EMP014723,2025-02,174501,10045,20542.44
EMP014724,2025-03,133360,11154,9347.06
EMP014725,2025-01,153225,28516,29755.22
EMP014726,2025-01,167842,5541,30575.11
EMP014727,2025-01,175962,13356,37798.74
EMP014728,2025-04,113737,4952,22401.22
EMP014729,2025-04,63907,31974,4944.87
EMP014730,2025-02,166383,12762,17022.15
EMP014731,2025-04,141729,6724,11223.42
EMP014732,2025-03,-27373,21340,6388.56
EMP014733,2025-03,67604,16031,10271.72
EMP014734,2025-02,39415,25550,8102.8
EMP014735,2025-02,122110,13250,29594.12
EMP014736,2025-02,32916,19352,7955.01
EMP014737,2025-03,59516,6415,7000.35
EMP014738,2025-03,166390,17175,20657.29
EMP014739,2025-04,123785,10763,30025.77
EMP014740,2025-03,176811,27687,34104.94
EMP014741,2025-02,49421,20352,7146.0
EMP014742,2025-01,136109,17911,29419.03
EMP014743,2025-04,57523,7645,5807.31
EMP014744,2025-01,68771,2120,4329.97
EMP014745,2025-03,122264,9569,17853.94
EMP014746,2025-03,64095,49614,11513.29
EMP014747,2025-03,114271,24813,22259.27
EMP014748,2025-03,169437,25189,37917.92
EMP014749,2025-03,25275,12458,3836.36
EMP014750,2025-03,52364,27105,10900.85
EMP014751,2025-02,78376,21099,4619.99
EMP014752,2025-01,47230,6693,3371.8
EMP014753,2025-02,130527,25757,14367.38
EMP014754,2025-02,131789,49028,14565.24
EMP014755,2025-02,166238,6223,16086.56
EMP014756,2025-04,52397,17108,11286.77
EMP014757,2025-03,126837,37250,16959.21
EMP014758,2025-03,65747,38407,8432.89
EMP014759,2025-03,35063,1413,8346.26
EMP014760,2025-01,121407,44653,30154.53
EMP014761,2025-04,87281,31707,14814.54
EMP014762,2025-02,132111,37205,21929.65
EMP014763,2025-04,64386,21876,14355.22
EMP014764,2025-03,25493,30012,3564.12
EMP014765,2025-04,69498,40575,8226.77
EMP014766,2025-04,104129,33748,18430.32
EMP014767,2025-02,40013,27504,4226.17
EMP014768,2025-04,71984,32117,14174.79
EMP014769,2025-01,121112,815,21652.87
EMP014770,2025-03,174631,46651,29654.78
EMP014771,2025-03,95958,39227,11686.43
EMP014772,2025-01,172180,30712,23744.49
EMP014773,2025-02,27076,22857,3120.94
EMP014774,2025-02,30933,33827,3114.99
EMP014775,2025-01,28290,30984,3301.88
EMP014776,2025-04,175979,35010,18436.51
EMP014777,2025-04,146775,17698,22935.95
EMP014778,2025-02,68786,17023,10689.01
EMP014779,2025-04,66778,38457,13130.99
EMP014780,2025-04,75275,49772,7567.45
EMP014781,2025-04,144580,1719,19245.08
EMP014782,2025-01,38319,19746,5729.58
EMP014783,2025-02,100393,32338,22709.41
EMP014784,2025-02,79696,7540,11180.24
EMP014785,2025-02,36940,4682,8614.36
EMP014786,2025-04,132998,28624,21293.15
EMP014787,2025-02,94457,48524,20791.68
EMP014788,2025-02,149440,26080,18856.23
EMP014789,2025-04,139526,6815,32325.41
EMP014790,2025-02,157487,40271,33997.5
EMP014791,2025-04,83261,39220,10295.88
EMP014792,2025-04,81883,26272,15199.56
EMP014793,2025-01,108121,24842,9787.21
EMP014794,2025-02,63294,36481,8020.89
EMP014795,2025-03,66226,28177,13585.0
EMP014796,2025-04,173316,33577,15882.96
EMP014797,2025-04,111978,43088,24790.29
EMP014798,2025-01,125504,36251,7689.47
EMP014799,2025-01,118826,23222,11700.25
EMP014800,2025-02,131202,22623,28423.89
EMP014801,2025-01,175523,30736,40091.51
EMP014802,2025-04,106585,15802,23706.24
EMP014803,2025-01,90524,15352,19992.44
EMP014804,2025-02,146116,9406,29259.19
EMP014805,2025-03,37224,26469,3483.75
EMP014806,2025-01,75786,41515,9467.14
EMP014807,2025-02,82750,11675,13333.25
EMP014808,2025-04,64502,44293,5951.42
EMP014809,2025-03,97028,8736,21510.78
EMP014810,2025-01,97402,42363,23075.92
EMP014811,2025-02,27426,18983,3142.71
EMP014812,2025-01,122625,28540,26201.75
EMP014813,2025-01,52840,5957,6629.64
EMP014814,2025-03,49578,25956,7048.24
EMP014815,2025-03,93859,217,5991.05
EMP014816,2025-01,132075,13249,23382.86
EMP014817,2025-01,75303,19703,8390.07
EMP014818,2025-01,76801,23461,5692.97
EMP014819,2025-03,65410,37747,13394.48
EMP014820,2025-01,37054,717,4886.39
EMP014821,2025-03,60199,47742,12744.01
EMP014822,2025-02,137125,9713,32531.82
EMP014823,2025-01,120140,42036,17923.14
EMP014824,2025-04,123375,9762,28184.46
EMP014825,2025-01,116900,489,18548.33
EMP014826,2025-03,60852,37051,9793.36
EMP014827,2025-03,145059,2060,23129.41
EMP014828,2025-04,68323,24357,11700.23
EMP014829,2025-03,153370,32223,12116.42
EMP014830,2025-01,77151,29644,12035.83
EMP014831,2025-02,150094,28489,25431.96
EMP014832,2025-02,100675,31361,19630.56
EMP014833,2025-03,48166,17792,5511.06
EMP014834,2025-01,149365,35698,21304.39
EMP014835,2025-02,178458,4038,11754.1
EMP014836,2025-03,36377,6172,5412.96
EMP014837,2025-02,105639,33955,11251.3
EMP014838,2025-04,89720,48007,12602.61
EMP014839,2025-01,46741,37379,4985.55
EMP014840,2025-02,56006,30805,9732.89
EMP014841,2025-03,165140,40301,17450.5
EMP014842,2025-04,89808,24688,20010.08
EMP014843,2025-03,39208,37507,2828.6
EMP014844,2025-04,42110,28244,8522.77
EMP014845,2025-04,112395,46967,9859.06
EMP014846,2025-03,68678,37081,15034.39
EMP014847,2025-03,76463,75,15505.85
EMP014848,2025-01,92862,17340,12222.83
EMP014849,2025-02,71741,16000,4601.7
EMP014850,2025-01,51505,7919,3383.84
EMP014851,2025-04,118558,37401,20709.89
EMP014852,2025-04,99036,30449,13235.67
EMP014853,2025-02,122197,7644,8450.2
EMP014854,2025-02,76085,2002,18775.1
EMP014855,2025-02,27824,48481,3011.87
EMP014856,2025-01,101442,5838,9513.62
EMP014857,2025-02,84311,13089,14550.42
EMP014858,2025-02,104199,12274,8883.8
EMP014859,2025-04,85408,3140,9260.76
EMP014860,2025-01,141257,34868,12660.92
EMP014861,2025-04,76824,26967,9438.83
EMP014862,2025-04,103771,15525,24143.67
EMP014863,2025-02,143474,42133,17858.27
EMP014864,2025-04,26063,39033,5418.75
EMP014865,2025-02,120443,19064,24240.55
EMP014866,2025-02,44187,32928,10272.95
EMP014867,2025-04,161557,7599,14888.91
EMP014868,2025-02,170240,38711,22521.58
EMP014869,2025-02,155768,20828,11530.95
EMP014870,2025-04,53796,38249,9382.79
EMP014871,2025-01,29139,40437,2312.68
EMP014872,2025-04,144618,34681,19389.13
EMP014873,2025-01,32245,12250,2727.96
EMP014874,2025-04,48971,37526,10181.54
EMP014875,2025-04,27377,2955,6462.18
EMP014876,2025-03,155932,12638,22943.48
EMP014877,2025-04,101219,48482,17436.02
EMP014878,2025-04,132808,26874,17481.35
EMP014879,2025-04,82259,36174,17883.28
EMP014880,2025-02,107302,7950,25855.9
EMP014881,2025-01,49414,19749,7270.43
EMP014882,2025-03,150635,27236,7583.0
EMP014883,2025-02,25554,4783,5327.4
EMP014884,2025-03,142308,4986,15940.24
EMP014885,2025-02,145832,11968,22574.61
EMP014886,2025-01,130364,35992,13047.68
EMP014887,2025-04,128023,19875,21584.91
EMP014888,2025-04,127697,8878,28732.07
EMP014889,2025-02,141844,19844,31132.83
EMP014890,2025-02,150456,7511,15820.23
EMP014891,2025-03,82365,6289,6211.66
EMP014892,2025-01,74020,17765,12512.94
EMP014893,2025-03,79166,527,8558.72
EMP014894,2025-03,61340,5339,6356.88
EMP014895,2025-03,161500,48621,33754.34
EMP014896,2025-03,81241,4415,10381.39
EMP014897,2025-03,94090,44165,10092.16
EMP014898,2025-03,177446,8243,24289.27
EMP014899,2025-02,75206,28419,15687.56
EMP014900,2025-04,50183,318,12161.29
EMP014901,2025-01,77964,37603,13986.87
EMP014902,2025-03,172427,11734,18616.12
EMP014903,2025-02,35255,33294,4171.36
EMP014904,2025-03,108826,34869,16497.88
EMP014905,2025-02,160536,32157,32543.58
EMP014906,2025-03,34222,44623,3723.93
EMP014907,2025-03,101488,41947,8316.79
EMP014908,2025-03,60592,47499,10002.03
EMP014909,2025-04,65353,15047,8123.74
EMP014910,2025-02,39406,10720,5487.04
EMP014911,2025-04,92629,3768,5920.8
EMP014912,2025-03,58942,10883,10788.26
EMP014913,2025-03,30534,30057,3629.66
EMP014914,2025-03,105178,38039,26027.39
EMP014915,2025-02,53586,11180,4932.36
EMP014916,2025-03,55075,5974,6722.31
EMP014917,2025-01,156694,21266,11753.06
EMP014918,2025-02,95451,30118,21216.23
EMP014919,2025-04,46510,33243,7539.39
EMP014920,2025-01,85356,39371,14237.08
EMP014921,2025-02,115768,800,8942.94
EMP014922,2025-04,164230,48266,38616.92
EMP014923,2025-02,116324,6264,17095.94
EMP014924,2025-01,41274,326,5125.94
EMP014925,2025-03,89192,29708,8112.8
EMP014926,2025-03,134317,47854,19341.58
EMP014927,2025-03,45446,23253,4434.47
EMP014928,2025-01,88193,21450,8234.35
EMP014929,2025-02,163583,24044,32392.2
EMP014930,2025-03,97721,15586,20086.28
EMP014931,2025-03,151514,16082,17002.49
EMP014932,2025-03,64707,39627,9088.28
EMP014933,2025-03,70212,31861,7023.89
EMP014934,2025-01,67111,46664,12895.43
EMP014935,2025-04,62631,30505,12854.29
EMP014936,2025-04,151907,27893,18616.16
EMP014937,2025-02,113574,11279,20024.5
EMP014938,2025-03,55168,42926,12973.16
EMP014939,2025-02,155750,6061,9888.15
EMP014940,2025-02,151686,1803,9318.68
EMP014941,2025-01,176385,11144,12455.89
EMP014942,2025-02,153243,32802,10951.64
EMP014943,2025-03,93578,20268,18483.89
EMP014944,2025-02,102856,10693,12413.19
EMP014945,2025-04,105324,14781,25084.12
EMP014946,2025-04,84008,48180,7137.22
EMP014947,2025-02,77110,40266,10370.98
EMP014948,2025-03,89053,27289,13485.33
EMP014949,2025-04,130975,39567,31424.05
EMP014950,2025-01,30741,17547,5932.54
EMP014951,2025-03,80801,47029,15111.74
EMP014952,2025-02,107323,7084,12782.92
EMP014953,2025-04,58449,14262,8271.72
EMP014954,2025-01,38887,49162,9394.22
EMP014955,2025-02,160789,6162,10760.18
EMP014956,2025-04,176337,44411,26007.01
EMP014957,2025-02,33471,31264,6176.81
EMP014958,2025-03,101292,23495,21519.08
EMP014959,2025-01,124345,32021,8846.73
EMP014960,2025-04,87044,44708,20428.47
EMP014961,2025-01,106053,28103,23072.56
EMP014962,2025-01,57508,7871,8399.08
EMP014963,2025-04,119535,32718,15154.03
EMP014964,2025-01,63124,35223,4456.32
EMP014965,2025-02,109619,23048,25939.44
EMP014966,2025-02,53882,40086,8594.38
EMP014967,2025-02,50795,35032,6093.75
EMP014968,2025-02,146875,29958,33458.81
EMP014969,2025-01,121376,31677,14500.02
EMP014970,2025-02,70968,14291,13736.11
EMP014971,2025-04,99945,36740,19929.71
EMP014972,2025-02,44194,1672,8668.64
EMP014973,2025-04,137461,16074,32348.85
EMP014974,2025-01,173144,38306,11189.19
EMP014975,2025-02,119202,15230,8058.69
EMP014976,2025-02,135725,9999,26979.57
EMP014977,2025-04,178027,31957,12684.09
EMP014978,2025-03,41157,34660,9186.5
EMP014979,2025-04,120203,27768,29418.72
EMP014980,2025-03,80151,42240,12726.33
EMP014981,2025-04,56044,5640,7151.13
EMP014982,2025-03,48190,27076,3464.27
EMP014983,2025-04,141498,36608,14486.62
EMP014984,2025-02,72069,1337,8335.99
EMP014985,2025-02,73227,28091,18035.82
EMP014986,2025-04,164619,45181,34912.86
EMP014987,2025-02,164499,31915,34543.07
EMP014988,2025-01,113154,22717,13342.58
EMP014989,2025-02,26904,27204,5955.32
EMP014990,2025-03,37340,15969,9090.93
EMP014991,2025-03,125678,25477,17348.26
EMP014992,2025-04,93336,42536,11176.44
EMP014993,2025-02,128411,37657,10576.39
EMP014994,2025-04,166876,39355,12890.4
EMP014995,2025-04,148747,17415,31373.26
EMP014996,2025-02,110568,7422,25329.96
EMP014997,2025-04,60663,7464,9332.32
EMP014998,2025-03,25592,33011,3282.39
EMP014999,2025-01,84507,47677,4457.62
EMP015000,2025-03,63795,45795,7258.8
EMP015001,2025-03,54309,23618,3254.33
EMP015002,2025-04,53198,424,11824.35
EMP015003,2025-03,90328,36867,16138.11
EMP015004,2025-01,63795,24673,10933.35
EMP015005,2025-02,104274,44459,22170.26
EMP015006,2025-03,120637,35620,11737.88
EMP015007,2025-02,163006,19837,30313.6
EMP015008,2025-03,168241,26375,23288.11
EMP015009,2025-01,175651,29687,10517.24
EMP015010,2025-02,133974,30441,14945.17
EMP015011,2025-01,147671,13095,36038.01
EMP015012,2025-01,129472,26039,23800.27
EMP015013,2025-03,108564,3173,15157.44
EMP015014,2025-03,155016,41070,22879.96
EMP015015,2025-01,177858,23042,21461.65
EMP015016,2025-01,155493,49270,10312.76
EMP015017,2025-04,97896,5247,14751.33
EMP015018,2025-01,100768,16277,21056.4
EMP015019,2025-03,94190,25925,5632.69
EMP015020,2025-02,106272,24039,20057.95
EMP015021,2025-04,125484,1412,8586.86
EMP015022,2025-01,63390,49921,5783.36
EMP015023,2025-02,169835,37228,8874.15
EMP015024,2025-02,58600,39623,9865.73
EMP015025,2025-04,95253,16109,7792.07
EMP015026,2025-01,41958,19405,10305.64
EMP015027,2025-03,134300,23522,11342.12
EMP015028,2025-01,40481,1843,6402.81
EMP015029,2025-04,59233,47648,9736.46
EMP015030,2025-01,66227,2230,13276.12
EMP015031,2025-02,149146,21618,27870.59
EMP015032,2025-01,155164,16484,11029.9
EMP015033,2025-01,75909,18593,7694.47
EMP015034,2025-03,80131,34088,10770.3
EMP015035,2025-03,179217,32636,27552.37
EMP015036,2025-03,59304,11831,12930.42
EMP015037,2025-02,137889,5849,14720.28
EMP015038,2025-03,57609,4738,9407.19
EMP015039,2025-04,121503,25570,19205.85
EMP015040,2025-03,55567,1532,4831.14
EMP015041,2025-01,63465,27689,12763.25
EMP015042,2025-04,150767,45334,14719.48
EMP015043,2025-02,39514,49122,6544.47
EMP015044,2025-03,136538,29062,10412.55
EMP015045,2025-04,160621,23628,16520.3
EMP015046,2025-03,148460,48860,15723.99
EMP015047,2025-03,76220,22995,17041.84
EMP015048,2025-02,154568,29208,12361.49
EMP015049,2025-04,163681,17321,36579.47
EMP015050,2025-03,84028,10356,10771.42
EMP015051,2025-02,59120,15976,8840.74
EMP015052,2025-04,123748,43382,19934.66
EMP015053,2025-02,134594,4675,19151.57
EMP015054,2025-02,146003,35878,20690.78
EMP015055,2025-03,154627,24489,12297.76
EMP015056,2025-04,58735,44411,13204.25
EMP015057,2025-03,125658,36450,30126.86
EMP015058,2025-02,95967,9901,19581.07
EMP015059,2025-04,42215,44622,10107.06
EMP015060,2025-01,130577,49121,8069.14
EMP015061,2025-01,164097,140,36939.55
EMP015062,2025-04,104847,36714,6078.43
EMP015063,2025-04,174685,22631,12199.81
EMP015064,2025-01,42650,47766,4049.88
EMP015065,2025-03,165379,3553,22655.86
EMP015066,2025-02,136705,17567,31234.63
EMP015067,2025-02,151559,42840,14908.44
EMP015068,2025-03,32813,27410,3973.91
EMP015069,2025-02,75934,16718,5455.1
EMP015070,2025-03,147834,25249,8603.37
EMP015071,2025-03,104731,49225,20742.77
EMP015072,2025-03,86668,13303,13539.36
EMP015073,2025-03,123612,14127,28178.4
EMP015074,2025-01,32662,33235,3906.35
EMP015075,2025-03,99947,28161,9626.78
EMP015076,2025-04,105393,22267,7734.15
EMP015077,2025-04,102905,5191,16755.03
EMP015078,2025-03,112248,18069,25093.3
EMP015079,2025-02,57144,49495,10082.26
EMP015080,2025-03,31423,32018,7460.99
EMP015081,2025-02,96457,49411,12925.86
EMP015082,2025-04,66603,4054,4418.09
EMP015083,2025-03,26550,30457,6213.58
EMP015084,2025-01,63216,47682,6902.38
EMP015085,2025-02,133228,103,30127.51
EMP015086,2025-04,113311,12811,21818.59
EMP015087,2025-01,31075,41381,4900.72
EMP015088,2025-04,171960,26988,36365.04
EMP015089,2025-03,98486,14136,5451.37
EMP015090,2025-04,46561,18394,10761.5
EMP015091,2025-02,166034,22226,12817.04
EMP015092,2025-04,34669,15197,4539.89
EMP015093,2025-03,48228,39230,8454.3
EMP015094,2025-01,127030,39142,23752.86
EMP015095,2025-03,74418,22432,12226.69
EMP015096,2025-03,32134,32633,7184.88
EMP015097,2025-01,42265,28531,7933.75
EMP015098,2025-02,84428,7914,6826.97
EMP015099,2025-04,45704,20180,2786.37
EMP015100,2025-01,65414,37804,12830.6
EMP015101,2025-01,142919,27256,11175.73
EMP015102,2025-04,56748,4255,11309.95
EMP015103,2025-03,62252,40402,11602.07
EMP015104,2025-01,47904,35301,10472.19
EMP015105,2025-02,167728,45457,41542.0
EMP015106,2025-01,149203,1454,30315.47
EMP015107,2025-01,79438,28474,15014.3
EMP015108,2025-02,146048,10701,31143.06
EMP015109,2025-02,53737,42152,4304.75
EMP015110,2025-01,40741,8946,6729.36
EMP015111,2025-03,47693,44514,5183.61
EMP015112,2025-02,32428,26370,3801.1
EMP015113,2025-01,26103,24335,6099.96
EMP015114,2025-04,73804,43880,4359.68
EMP015115,2025-03,114437,17357,23151.95
EMP015116,2025-04,152615,45641,13639.84
EMP015117,2025-01,172909,21544,19749.25
EMP015118,2025-03,151326,18307,32886.44
EMP015119,2025-01,79618,10799,4465.41
EMP015120,2025-01,142634,33811,26582.19
EMP015121,2025-02,49035,49378,3843.75
EMP015122,2025-01,61269,30610,11520.43
EMP015123,2025-02,164720,21646,22707.09
EMP015124,2025-02,69211,29846,14037.86
EMP015125,2025-02,176169,28823,19331.51
EMP015126,2025-03,36268,34457,8394.04
EMP015127,2025-04,103701,47044,13197.4
EMP015128,2025-02,165493,28389,35875.28
EMP015129,2025-03,115988,9268,21167.57
EMP015130,2025-03,152603,44454,38022.95
EMP015131,2025-03,173876,33036,31026.58
EMP015132,2025-04,55511,45435,7581.62
EMP015133,2025-04,88889,11546,6721.2
EMP015134,2025-04,52342,43224,7005.95
EMP015135,2025-02,160215,29265,14587.47
EMP015136,2025-03,178491,19698,39947.67
EMP015137,2025-02,58211,4596,10284.07
EMP015138,2025-02,133056,43580,9417.81
EMP015139,2025-02,45999,9844,8310.65
EMP015140,2025-02,35790,35419,3815.12
EMP015141,2025-01,172828,15090,18426.1
EMP015142,2025-04,142995,873,18353.59
EMP015143,2025-03,150133,14715,8806.91
EMP015144,2025-02,49908,17865,6050.57
EMP015145,2025-02,51948,39765,9263.56
EMP015146,2025-03,64954,34682,11374.14
EMP015147,2025-02,113284,12712,22667.48
EMP015148,2025-03,146939,42552,35214.32
EMP015149,2025-02,175605,35207,43459.36
EMP015150,2025-01,89515,35967,4714.46
EMP015151,2025-01,71291,8970,10143.87
EMP015152,2025-04,124638,48480,27827.33
EMP015153,2025-02,168440,49297,37933.86
EMP015154,2025-04,175457,44232,40267.52
EMP015155,2025-01,153128,21524,27352.01
EMP015156,2025-03,81054,25184,16074.28
EMP015157,2025-03,83376,32718,12199.26
EMP015158,2025-01,139662,8071,7421.71
EMP015159,2025-04,126239,36351,23295.95
EMP015160,2025-03,114249,23330,6235.43
EMP015161,2025-04,141868,22879,24413.98
EMP015162,2025-01,153191,16349,34089.19
EMP015163,2025-04,61304,28690,4212.8
EMP015164,2025-04,136441,41725,15599.54
EMP015165,2025-03,166812,37385,23284.58
EMP015166,2025-02,85343,24231,11337.23
EMP015167,2025-03,109834,29951,13099.78
EMP015168,2025-04,120795,138,8166.51
EMP015169,2025-04,144548,20520,7907.37
EMP015170,2025-04,126177,16811,9392.22
EMP015171,2025-01,30713,6070,4308.73
EMP015172,2025-04,99082,43530,16790.58
EMP015173,2025-03,101481,36233,20338.58
