employee_id,attendance_date,attendance_percent,work_mode
EMP024307,2025-12-20,92.97,WFH
EMP019087,2025-10-20,75.92,Hybrid
EMP014377,2025-04-10,74.47,Hybrid
EMP005890,2025-12-23,94.25,WFH
EMP037823,2025-09-05,87.45,Office
EMP036637,2025-11-18,80.34,Hybrid
EMP020585,2025-08-17,78.94,Hybrid
EMP049354,2025-11-12,75.45,WFH
EMP034611,2025-03-26,89.75,Office
EMP010059,2025-12-18,99.62,Hybrid
EMP009102,2025-02-05,81.76,WFH
EMP012498,2025-04-06,90.46,WFH
EMP004659,2025-06-04,80.03,Office
EMP011382,2025-12-12,71.31,Hybrid
EMP040313,2025-12-31,76.01,Office
EMP040487,2025-11-19,84.49,Hybrid
EMP046620,2025-12-11,91.43,WFH
EMP017155,2025-08-20,84.55,Office
EMP019540,2025-02-17,82.36,WFH
EMP011778,2025-09-26,94.66,Hybrid
EMP034397,2025-03-28,87.55,Office
EMP030374,2025-12-25,98.66,Office
EMP033155,2025-09-08,90.44,Office
EMP006032,2025-11-14,92.03,Office
EMP027998,2025-09-25,75.24,Office
EMP006440,2025-04-24,92.28,Hybrid
EMP022786,2025-12-06,89.0,Hybrid
EMP013393,2025-06-08,83.42,Office
EMP028670,2025-10-04,81.82,Office
EMP028940,2025-01-22,84.44,Hybrid
EMP002283,2025-07-17,70.36,Hybrid
EMP034625,2025-12-05,89.73,WFH
EMP048439,2025-08-08,81.89,WFH
EMP024365,2025-04-08,85.61,Office
EMP001999,2025-05-16,71.08,WFH
EMP031706,2025-05-07,91.62,Office
EMP038245,2025-05-15,72.47,WFH
EMP009429,2025-12-10,89.7,WFH
EMP037438,2025-10-24,98.87,Office
EMP012337,2025-08-18,83.3,Hybrid
EMP009343,2025-06-14,78.84,Hybrid
EMP039833,2025-03-17,83.48,Hybrid
EMP007447,2025-12-15,93.22,WFH
EMP024615,2025-08-24,76.35,WFH
EMP038393,2025-04-20,82.44,Hybrid
EMP007462,2025-12-30,92.37,WFH
EMP034588,2025-03-21,72.72,WFH
EMP010517,2025-08-25,85.96,Hybrid
EMP013750,2025-02-19,98.71,Office
EMP017515,2025-04-17,84.16,Office
EMP035427,2025-11-11,81.28,Hybrid
EMP036269,2025-11-16,82.23,WFH
EMP024951,2025-03-25,88.26,WFH
EMP034889,2025-01-09,78.32,WFH
EMP036789,2025-10-01,88.4,WFH
EMP010214,2025-03-15,74.87,Office
EMP036028,2025-04-01,88.16,WFH
EMP028012,2025-02-05,96.42,Hybrid
EMP042850,2025-11-21,80.97,Office
EMP034592,2025-04-17,78.96,Office
EMP017859,2025-04-17,84.6,WFH
EMP018627,2025-11-03,83.81,Hybrid
EMP013468,2025-07-29,85.38,Office
EMP039759,2025-12-15,73.62,WFH
EMP003135,2025-02-02,82.73,Office
EMP016744,2025-08-17,78.03,Office
EMP015435,2025-02-21,91.18,Hybrid
EMP047776,2025-09-27,72.38,Office
EMP010234,2025-02-26,77.02,Hybrid
EMP049147,2025-03-11,81.19,Office
EMP001142,2025-08-21,71.1,Hybrid
EMP018020,2025-05-29,78.57,WFH
EMP020385,2025-03-04,74.11,Hybrid
EMP042904,2025-12-17,84.94,WFH
EMP045735,2025-07-29,86.14,Hybrid
EMP036130,2025-07-10,91.62,Office
EMP022968,2025-11-06,73.17,Hybrid
EMP040604,2025-02-18,96.36,Office
EMP011173,2025-02-20,85.37,Hybrid
EMP016391,2025-02-01,71.61,WFH
EMP003268,2025-09-21,72.53,Hybrid
EMP039333,2025-02-08,83.2,WFH
EMP026168,2025-09-14,81.09,Hybrid
EMP021313,2025-09-21,91.51,Hybrid
EMP027841,2025-09-17,95.25,WFH
EMP018991,2025-06-05,71.27,WFH
EMP044180,2025-11-24,98.33,Hybrid
EMP005907,2025-02-01,99.7,WFH
EMP048797,2025-10-20,87.17,Hybrid
EMP040380,2025-09-06,94.0,Hybrid
EMP017298,2025-11-17,84.72,WFH
EMP002012,2025-06-14,87.16,Hybrid
EMP003157,2025-06-18,99.96,Office
EMP044015,2025-11-30,94.71,Office
EMP046559,2025-06-04,86.26,WFH
EMP011739,2025-06-05,88.3,WFH
EMP028798,2025-09-04,78.84,Hybrid
EMP047499,2025-03-18,81.3,Office
EMP011121,2025-12-09,82.99,Office
EMP015074,2025-12-28,77.41,Office
EMP008768,2025-02-11,79.66,Hybrid
EMP022853,2025-09-21,92.47,WFH
EMP013704,2025-05-03,93.77,Office
EMP000930,2025-08-17,97.52,WFH
EMP011952,2025-02-25,89.83,Office
EMP026040,2025-10-20,83.06,Office
EMP048614,2025-07-05,93.53,Office
EMP029505,2025-10-01,102.51048038557524,Hybrid
EMP017439,2025-10-26,98.67,WFH
EMP048516,2025-06-30,81.41,Hybrid
EMP005745,2025-08-11,91.44,Hybrid
EMP018285,2025-01-30,82.18,WFH
EMP042418,2025-08-02,78.23,WFH
EMP039749,2025-11-09,84.23,Office
EMP007070,2025-10-05,76.33,WFH
EMP042360,2025-05-20,76.75,Office
EMP019800,2025-11-05,97.33,Office
EMP033211,2025-03-11,70.2,WFH
EMP028227,2025-10-12,79.28,Hybrid
EMP004653,2025-09-20,84.55,WFH
EMP024324,2025-02-07,87.54,WFH
EMP042139,2025-07-13,75.3,WFH
EMP007598,2025-04-06,74.68,Office
EMP047094,2025-04-02,99.8,WFH
EMP037227,2025-06-16,86.68,WFH
EMP006592,2025-11-01,78.04,Office
EMP049115,2025-07-31,73.71,Hybrid
EMP025834,2025-09-03,81.68,WFH
EMP011827,2025-01-17,98.86,Hybrid
EMP026418,2025-09-12,87.43,Office
EMP018694,2025-06-01,80.05,WFH
EMP014139,2025-06-27,79.67,Office
EMP022950,2025-04-16,74.23,WFH
EMP002170,2025-03-28,95.17,Office
EMP018557,2025-11-03,88.4,Office
EMP022053,2025-11-23,88.4,Hybrid
EMP006314,2025-09-09,73.34,WFH
EMP008316,2025-11-01,86.01,WFH
EMP008037,2025-01-31,77.76,WFH
EMP031779,2025-01-28,70.83,Office
EMP027735,2025-01-27,92.37,WFH
EMP023174,2025-01-05,94.49,Office
EMP030404,2025-09-25,92.22,Hybrid
EMP000786,2025-04-03,91.6,WFH
EMP006140,2025-02-15,82.28,Hybrid
EMP006345,2025-10-31,79.79,Office
EMP018801,2025-12-12,76.66,Office
EMP025373,2025-08-13,83.27,Office
EMP020539,2025-09-28,94.36,WFH
EMP014974,2025-03-26,95.41,Hybrid
EMP005620,2025-10-02,85.86,WFH
EMP034705,2025-11-02,99.87,WFH
EMP036576,2025-10-28,73.18,Office
EMP039920,2025-11-01,95.3,WFH
EMP042262,2025-02-26,98.03,WFH
EMP045124,2025-10-31,94.08,WFH
EMP027717,2025-07-10,84.46,WFH
EMP003237,2025-03-02,85.99,Office
EMP015849,2025-07-27,85.47,WFH
EMP002353,2025-06-01,89.57,Hybrid
EMP001933,2025-07-19,84.4,Hybrid
EMP010914,2025-11-20,79.29,WFH
EMP008557,2025-10-23,82.28,Office
EMP021301,2025-08-05,95.49,Hybrid
EMP005499,2025-02-27,79.95,WFH
EMP010583,2025-10-13,91.4,Hybrid
EMP015728,2025-08-03,78.84,Hybrid
EMP046634,2025-07-20,92.57,Hybrid
EMP009570,2025-05-18,91.7,Hybrid
EMP039328,2025-01-27,92.88,Hybrid
EMP004858,2025-10-16,91.07,Office
EMP000341,2025-01-26,94.44,Office
EMP043950,2025-03-11,76.44,Hybrid
EMP016767,2025-12-11,91.31,Hybrid
EMP026133,2025-03-13,85.8,WFH
EMP008492,2025-07-23,70.61,Office
EMP000139,2025-12-22,92.56,WFH
EMP000359,2025-08-19,87.04,Hybrid
EMP009715,2025-11-16,91.56,Office
EMP019841,2025-03-25,99.13,WFH
EMP034396,2025-03-08,79.97,Office
EMP030655,2025-09-25,98.98,Office
EMP025880,2025-09-11,81.09,WFH
EMP015997,2025-04-02,96.57,Hybrid
EMP037773,2025-12-24,89.01,Office
EMP026763,2025-08-29,73.31,Office
EMP013284,2025-03-04,99.27,WFH
EMP039421,2025-10-10,96.35,Office
EMP019555,2025-06-09,74.68,Hybrid
EMP020220,2025-12-20,79.81,Office
EMP034920,2025-10-28,96.42,Office
EMP009430,2025-01-30,78.51,Office
EMP046841,2025-05-23,90.53,Hybrid
EMP044696,2025-10-26,95.25,Hybrid
EMP039674,2025-12-28,97.48,Office
EMP019219,2025-05-19,93.56,Hybrid
EMP012453,2025-07-18,82.34,Hybrid
EMP048981,2025-12-22,96.21,Hybrid
EMP018952,2025-10-30,80.9,WFH
EMP001308,2025-06-13,72.87,WFH
EMP014853,2025-07-02,99.78,Hybrid
EMP025233,2025-05-20,90.0,Office
EMP035429,2025-01-02,93.45,Office
EMP043172,2025-12-06,82.67,WFH
EMP026486,2025-03-16,81.6,WFH
EMP010239,2025-01-21,82.37,Hybrid
EMP038976,2025-10-07,86.11,WFH
EMP001141,2025-05-25,80.92,WFH
EMP024843,2025-06-01,72.52,Office
EMP026422,2025-06-27,76.52,Office
EMP001709,2025-04-04,97.96,Office
EMP003631,2025-07-20,71.06,Office
EMP019596,2025-12-28,78.28,Hybrid
EMP010486,2025-02-06,79.77,WFH
EMP028309,2025-09-28,70.13,Office
EMP044790,2025-09-02,84.23,Office
EMP026087,2025-09-17,80.56,Hybrid
EMP016860,2025-01-28,89.8,WFH
EMP007685,2025-08-20,73.31,Office
EMP025553,2025-12-26,91.2,Hybrid
EMP001208,2025-11-06,97.41,Office
EMP046100,2025-06-26,81.96,Hybrid
EMP001961,2025-09-23,89.49,Hybrid
EMP000558,2025-02-13,88.32,WFH
EMP029690,2025-07-08,99.0,WFH
EMP048652,2025-12-30,71.47,WFH
EMP013894,2025-09-28,74.95,Office
EMP032273,2025-08-06,71.79,WFH
EMP000883,2025-10-26,74.34,Hybrid
EMP037530,2025-06-01,98.99,WFH
EMP038636,2025-03-20,94.72,Office
EMP029536,2025-10-25,83.85,Hybrid
EMP012870,2025-02-04,94.03,Hybrid
EMP007167,2025-01-12,71.2,WFH
EMP012983,2025-02-23,80.42,Hybrid
EMP040698,2025-10-28,83.22,WFH
EMP038116,2025-07-20,74.86,Office
EMP007270,2025-08-31,86.91,Office
EMP028065,2025-07-30,84.33,Office
EMP013528,2025-07-23,79.84,Hybrid
EMP002455,2025-01-17,99.05,Office
EMP020879,2025-02-12,77.24,Office
EMP012725,2025-12-26,78.59,WFH
EMP012992,2025-07-04,78.44,Office
EMP002809,2025-07-09,99.95,Office
EMP039411,2025-08-24,99.97,WFH
EMP036594,2025-07-10,93.16,Hybrid
EMP036305,2025-10-14,76.94,Office
EMP030387,2025-12-28,90.35,Hybrid
EMP048078,2025-05-23,81.58,Hybrid
EMP003803,2025-09-14,91.18,Office
EMP028754,2025-08-06,81.01,Hybrid
EMP021084,2025-01-06,88.36,Office
EMP018355,2025-07-04,96.63,Hybrid
EMP022191,2025-01-31,72.92,Hybrid
EMP006143,2025-09-19,80.39,Hybrid
EMP028399,2025-04-27,79.11,Hybrid
EMP041863,2025-10-02,89.72,Hybrid
EMP033133,2025-02-08,92.05,WFH
EMP019504,2025-07-21,94.93,Hybrid
EMP048457,2025-08-28,80.86,Office
EMP034632,2025-04-27,82.46,Hybrid
EMP016500,2025-10-10,73.96,Office
EMP039853,2025-02-10,79.76,Hybrid
EMP008017,2025-04-04,80.6,WFH
EMP002385,2025-05-23,79.89,WFH
EMP015073,2025-03-06,84.04,Office
EMP036704,2025-07-03,74.71,WFH
EMP045896,2025-02-20,87.19,WFH
EMP014483,2025-06-15,71.97,Office
EMP040511,2025-05-22,78.87,WFH
EMP048934,2025-11-10,84.26,Office
EMP021827,2025-07-16,96.46,WFH
EMP002491,2025-10-04,91.12,Hybrid
EMP046093,2025-02-05,81.74,Office
EMP025519,2025-08-31,81.73,Office
EMP024046,2025-04-16,91.34,Hybrid
EMP049409,2025-10-08,78.03,WFH
EMP026911,2025-01-09,76.87,Hybrid
EMP024567,2025-02-05,75.92,Hybrid
EMP033906,2025-08-07,77.68,Hybrid
EMP027104,2025-08-27,91.14,WFH
EMP036189,2025-10-09,90.56,Hybrid
EMP005846,2025-05-25,97.42,WFH
EMP021163,2025-03-14,72.06,Office
EMP036675,2025-09-09,86.49,Hybrid
EMP019338,2025-09-29,76.89,Office
EMP022314,2025-11-10,97.68,WFH
EMP026944,2025-07-20,71.43,Office
EMP012414,2025-03-11,81.12,WFH
EMP000277,2025-05-20,72.82,Office
EMP012426,2025-09-07,90.9,Hybrid
EMP017612,2025-12-26,88.76,WFH
EMP039106,2025-07-18,75.65,WFH
EMP011945,2025-02-11,99.16,Office
EMP015907,2025-03-05,76.66,WFH
EMP049848,2025-07-21,72.01,Hybrid
EMP020537,2025-02-01,74.11,Office
EMP027811,2025-05-30,74.32,Hybrid
EMP012307,2025-09-12,82.77,Hybrid
EMP010504,2025-11-07,72.09,Office
EMP019226,2025-06-19,84.07,Office
EMP036977,2025-08-08,83.06,WFH
EMP011591,2025-07-28,92.62,Office
EMP010887,2025-06-28,86.75,Office
EMP012867,2025-03-25,77.5,Hybrid
EMP001089,2025-02-03,91.38,Hybrid
EMP003364,2025-06-12,96.62,Office
EMP032793,2025-06-09,95.49,Office
EMP009765,2025-12-15,92.06,WFH
EMP020621,2025-07-01,72.11,Hybrid
EMP042728,2025-09-17,92.03,WFH
EMP012936,2025-12-26,76.0,Office
EMP008069,2025-12-25,81.13,WFH
EMP007296,2025-03-14,79.56,WFH
EMP041161,2025-07-08,86.89,WFH
EMP011391,2025-03-08,98.94,WFH
EMP041217,2025-05-12,89.2,Office
EMP020132,2025-08-07,74.51,WFH
EMP029219,2025-05-05,74.4,Hybrid
EMP010434,2025-02-06,80.34,WFH
EMP015039,2025-05-24,85.21,Office
EMP028183,2025-05-26,79.56,Hybrid
EMP011529,2025-08-19,78.1,Office
EMP021282,2025-07-06,78.16,Hybrid
EMP048512,2025-07-29,91.83,Office
EMP008606,2025-04-12,77.8,Office
EMP034783,2025-06-27,85.08,Hybrid
EMP001382,2025-11-22,97.24,Hybrid
EMP001099,2025-04-22,70.49,Hybrid
EMP019811,2025-07-05,89.94,WFH
EMP024323,2025-12-10,81.58,WFH
EMP041870,2025-08-30,83.47,WFH
EMP032956,2025-08-12,78.11,Hybrid
EMP044717,2025-01-06,99.6,Hybrid
EMP010208,2025-05-20,98.46,WFH
EMP021794,2025-12-28,76.66,Hybrid
EMP002093,2025-05-21,98.97,WFH
EMP028221,2025-12-14,74.56,WFH
EMP018515,2025-01-30,74.59,WFH
EMP038011,2025-06-12,88.63,Hybrid
EMP008550,2025-08-27,99.8,WFH
EMP022032,2025-09-02,74.23,Hybrid
EMP005186,2025-02-10,94.04,Office
EMP015272,2025-11-01,98.7,Office
EMP005777,2025-08-10,89.57,Hybrid
EMP012450,2025-11-17,97.08,Hybrid
EMP024298,2025-09-24,90.22,Office
EMP040592,2025-10-03,96.38,Hybrid
EMP015718,2025-08-30,73.91,Office
EMP040124,2025-04-29,99.84,WFH
EMP039234,2025-09-19,91.26,Office
EMP045506,2025-11-25,87.79,WFH
EMP038735,2025-11-09,76.05,Hybrid
EMP046093,2025-02-10,88.09,Hybrid
EMP010351,2025-07-21,86.35,Office
EMP030623,2025-12-24,73.08,WFH
EMP035324,2025-05-15,77.1,Hybrid
EMP002952,2025-06-08,71.12,Hybrid
EMP017623,2025-01-19,92.78,Office
EMP004728,2025-10-28,86.4,Office
EMP038455,2025-11-19,81.16,Hybrid
EMP036470,2025-11-17,78.8,Hybrid
EMP035549,2025-10-01,81.61,WFH
EMP023783,2025-11-22,93.29,Office
EMP026090,2025-09-22,81.33,Office
EMP028455,2025-11-05,83.01,WFH
EMP002369,2025-07-06,92.52,Hybrid
EMP015593,2025-03-22,91.77,Office
EMP022174,2025-03-16,73.38,Hybrid
EMP033205,2025-01-06,98.77,Hybrid
EMP035597,2025-06-05,90.55,WFH
EMP034325,2025-03-02,74.08,WFH
EMP046133,2025-09-29,85.12,Hybrid
EMP023865,2025-11-22,81.17,WFH
EMP047830,2025-04-08,91.94,Hybrid
EMP030751,2025-03-17,99.68,WFH
EMP010577,2025-02-14,98.14,Hybrid
EMP016567,2025-04-20,79.79,Office
EMP007191,2025-01-18,71.31,WFH
EMP023072,2025-06-15,83.88,Office
EMP038334,2025-09-14,81.31,Office
EMP015370,2025-05-24,94.86,WFH
EMP024036,2025-07-24,91.96,Office
EMP001590,2025-03-31,82.63,WFH
EMP025236,2025-12-02,72.73,Office
EMP000160,2025-01-20,88.56,Office
EMP012146,2025-09-21,87.18,Hybrid
EMP015374,2025-01-19,91.15,Office
EMP031922,2025-11-20,79.88,Office
EMP039324,2025-09-24,74.92,Hybrid
EMP016238,2025-08-02,74.07,Hybrid
EMP041972,2025-07-14,90.96,Hybrid
EMP008245,2025-08-17,92.75,WFH
EMP014744,2025-10-07,73.4,WFH
EMP031567,2025-09-16,80.84,Hybrid
EMP046102,2025-02-20,78.9,WFH
EMP046110,2025-04-28,96.82,Hybrid
EMP018692,2025-01-29,86.18,WFH
EMP033997,2025-02-27,95.89,WFH
EMP005591,2025-09-04,96.41,Hybrid
EMP005586,2025-12-27,70.45,Hybrid
EMP009228,2025-06-08,72.05,WFH
EMP028279,2025-04-03,81.77,WFH
EMP038815,2025-04-17,83.27,Hybrid
EMP012238,2025-03-20,94.92,Office
EMP015650,2025-10-20,73.53,Office
EMP037714,2025-12-16,91.42,Office
EMP007928,2025-02-05,78.91,WFH
EMP045410,2025-10-25,77.43,Hybrid
EMP048767,2025-09-19,82.83,Office
EMP046155,2025-01-07,97.06,Office
EMP007017,2025-07-26,99.8,Office
EMP014028,2025-10-26,86.71,Office
EMP048689,2025-05-08,78.38,Hybrid
EMP024143,2025-10-12,74.44,WFH
EMP046521,2025-11-21,71.66,Hybrid
EMP023546,2025-09-18,70.32,Hybrid
EMP042285,2025-06-22,93.17,WFH
EMP031898,2025-12-24,95.68,Office
EMP036717,2025-05-01,90.99,Hybrid
EMP003168,2025-02-26,75.35,WFH
EMP044758,2025-07-07,80.81,WFH
EMP026918,2025-09-30,83.79,Hybrid
EMP022737,2025-08-25,99.28,Hybrid
EMP027991,2025-12-12,71.68,Hybrid
EMP014088,2025-12-08,91.86,WFH
EMP022441,2025-02-03,71.57,WFH
EMP035206,2025-03-15,86.98,WFH
EMP015276,2025-04-01,74.51,Office
EMP005277,2025-08-16,92.06,WFH
EMP041628,2025-04-17,87.22,Office
EMP040587,2025-10-25,82.58,WFH
EMP037497,2025-02-11,97.11,Office
EMP019009,2025-11-09,80.6,WFH
EMP005739,2025-01-05,88.21,Office
EMP032403,2025-10-09,81.02,WFH
EMP005794,2025-07-30,71.18,WFH
EMP037292,2025-02-25,78.0,Office
EMP005572,2025-03-20,94.96,Hybrid
EMP031332,2025-04-19,71.41,Hybrid
EMP016210,2025-01-02,90.88,WFH
EMP048015,2025-05-27,98.69,Office
EMP025395,2025-12-05,95.63,Office
EMP043149,2025-12-21,77.0,WFH
EMP025683,2025-09-13,76.78,Office
EMP002225,2025-04-10,82.15,WFH
EMP041158,2025-11-19,72.16,WFH
EMP048696,2025-12-21,93.03,Hybrid
EMP044453,2025-07-07,86.62,WFH
EMP043409,2025-02-12,72.18,WFH
EMP032442,2025-10-12,77.84,Hybrid
EMP041431,2025-10-19,88.91,Hybrid
EMP039130,2025-05-21,75.74,Office
EMP034717,2025-05-22,93.37,Hybrid
EMP044860,2025-01-19,84.26,Hybrid
EMP026587,2025-08-15,94.0,Office
EMP044761,2025-04-16,76.09,WFH
EMP023479,2025-06-21,93.56,WFH
EMP006319,2025-08-31,78.86,WFH
EMP028695,2025-10-21,72.72,Office
EMP020181,2025-02-24,89.54,WFH
EMP012181,2025-05-31,71.86,Office
EMP033003,2025-03-02,96.14,WFH
EMP015373,2025-11-26,95.66,Office
EMP029797,2025-05-24,73.82,Hybrid
EMP024428,2025-09-23,78.81,Hybrid
EMP033291,2025-06-12,81.55,Hybrid
EMP028100,2025-11-02,83.97,Office
EMP045487,2025-08-22,92.05,Hybrid
EMP009822,2025-11-27,95.61,Office
EMP005833,2025-11-29,96.97,Office
EMP012821,2025-10-18,80.51,Hybrid
EMP016212,2025-04-05,72.08,Hybrid
EMP039891,2025-11-28,75.5,Hybrid
EMP005843,2025-06-05,83.79,Hybrid
EMP001317,2025-05-31,90.03,Office
EMP045969,2025-07-19,77.97,WFH
EMP017509,2025-05-20,88.12,Office
EMP022006,2025-02-07,74.76,Office
EMP015207,2025-07-22,92.09,Office
EMP018972,2025-04-24,72.74,Office
EMP025600,2025-09-08,87.06,WFH
EMP022057,2025-02-26,91.65,WFH
EMP001379,2025-01-08,86.47,WFH
EMP001520,2025-06-09,89.47,Office
EMP022162,2025-05-24,99.36,Office
EMP040704,2025-10-28,99.78,Hybrid
EMP038862,2025-05-03,87.98,Office
EMP005356,2025-09-26,77.52,WFH
EMP009084,2025-05-20,97.8,Office
EMP038343,2025-02-20,85.21,Hybrid
EMP020457,2025-01-26,82.58,Hybrid
EMP013325,2025-05-09,75.42,Office
EMP002258,2025-12-29,98.59,Office
EMP027365,2025-10-28,94.2,Office
EMP024973,2025-09-03,90.78,Office
EMP046180,2025-02-28,83.46,Hybrid
EMP026655,2025-03-04,78.1,Office
EMP015234,2025-04-13,78.34,Office
EMP015888,2025-08-22,85.78,Hybrid
EMP029321,2025-05-26,79.43,Office
EMP020809,2025-07-12,91.56,Hybrid
EMP030155,2025-01-28,80.99,Office
EMP034774,2025-12-22,75.07,Hybrid
EMP020362,2025-04-05,75.8,Hybrid
EMP027748,2025-08-12,88.87,Office
EMP010861,2025-06-01,99.39,WFH
EMP042839,2025-10-14,70.34,WFH
EMP042157,2025-06-23,74.7,Office
EMP018157,2025-11-17,96.72,Hybrid
EMP020361,2025-09-29,80.58,Office
EMP018136,2025-06-13,88.97,Office
EMP025352,2025-05-11,80.99,WFH
EMP030500,2025-09-03,76.3,Hybrid
EMP047378,2025-05-04,88.49,Hybrid
EMP023555,2025-02-09,91.92,Hybrid
EMP049132,2025-09-21,85.75,WFH
EMP019605,2025-10-09,93.04,WFH
EMP016924,2025-09-24,94.68,WFH
EMP047592,2025-02-11,91.0,WFH
EMP023680,2025-01-01,72.58,WFH
EMP008548,2025-09-26,80.76,Office
EMP044284,2025-11-24,86.51,Office
EMP033003,2025-11-28,75.41,Hybrid
EMP014563,2025-07-14,87.94,Hybrid
EMP013099,2025-01-14,79.36,Office
EMP007481,2025-08-10,95.97,Hybrid
EMP026673,2025-01-09,92.14,Office
EMP004214,2025-01-06,71.42,Office
EMP010294,2025-05-10,70.08,Hybrid
EMP034442,2025-03-07,99.08,WFH
EMP002101,2025-03-01,87.97,Hybrid
EMP044618,2025-06-29,87.24,WFH
EMP028173,2025-01-15,71.65,WFH
EMP020133,2025-09-17,94.09,WFH
EMP018200,2025-11-17,82.53,Hybrid
EMP036610,2025-07-07,72.3,Office
EMP042966,2025-09-11,95.73,WFH
EMP008017,2025-06-16,78.51,Hybrid
EMP039780,2025-07-05,75.6,Hybrid
EMP037262,2025-12-12,71.84,Office
EMP031882,2025-07-16,91.21,Hybrid
EMP017059,2025-05-20,94.79,WFH
EMP024473,2025-09-19,93.48,Hybrid
EMP041347,2025-06-10,88.25,Office
EMP034927,2025-05-24,70.35,Office
EMP034833,2025-12-21,70.28,WFH
EMP036022,2025-09-04,98.31,Hybrid
EMP024088,2025-06-24,82.71,Hybrid
EMP012829,2025-06-21,86.44,Office
EMP031129,2025-09-06,86.89,Office
EMP001402,2025-01-31,74.04,WFH
EMP019644,2025-06-16,95.33,WFH
EMP015194,2025-05-15,80.51,WFH
EMP026854,2025-07-29,97.36,Hybrid
EMP044865,2025-08-07,77.74,WFH
EMP020308,2025-07-06,97.52,Hybrid
EMP036983,2025-10-14,97.52,Hybrid
EMP019612,2025-10-19,99.44,Office
EMP043792,2025-08-05,70.06,Office
EMP011951,2025-03-04,88.94,Hybrid
EMP010705,2025-01-08,96.53,Hybrid
EMP043112,2025-01-07,71.28,Office
EMP011868,2025-12-13,82.4,Hybrid
EMP002746,2025-08-20,73.56,Hybrid
EMP003867,2025-05-06,87.78,Hybrid
EMP032246,2025-06-09,78.66,Hybrid
EMP044725,2025-02-25,93.04,Hybrid
EMP005819,2025-06-11,98.34,Office
EMP048862,2025-10-02,78.29,Office
EMP030117,2025-06-13,92.55,Office
EMP015494,2025-07-24,70.64,Hybrid
EMP028039,2025-12-14,74.74,WFH
EMP020448,2025-02-18,71.47,WFH
EMP030432,2025-05-08,96.77,WFH
EMP017909,2025-02-17,80.86,WFH
EMP029337,2025-12-24,70.55,WFH
EMP040993,2025-07-15,86.28,Hybrid
EMP004026,2025-12-11,97.5,Hybrid
EMP020094,2025-03-29,87.32,WFH
EMP006156,2025-10-19,87.96,Office
EMP046608,2025-02-09,95.75,WFH
EMP033488,2025-04-28,72.52,Office
EMP047659,2025-11-01,89.6,Hybrid
EMP020964,2025-01-18,96.46,Office
EMP017894,2025-05-21,93.5,Hybrid
EMP020937,2025-03-14,76.44,WFH
EMP004427,2025-12-13,97.55,Hybrid
EMP023304,2025-01-07,83.06,Hybrid
EMP045281,2025-05-03,73.16,Office
EMP027607,2025-04-08,72.33,Office
EMP047833,2025-06-14,93.93,Office
EMP028152,2025-09-16,81.51,Hybrid
EMP013768,2025-11-15,83.25,WFH
EMP011309,2025-12-30,99.73,WFH
EMP044246,2025-06-27,82.55,Office
EMP045672,2025-01-22,73.58,Hybrid
EMP024771,2025-12-31,95.67,Office
EMP028573,2025-04-30,73.68,Hybrid
EMP041449,2025-09-14,82.67,WFH
EMP002205,2025-01-05,79.32,WFH
EMP027234,2025-11-18,73.41,WFH
EMP021730,2025-10-08,86.28,Office
EMP031132,2025-07-15,90.41,WFH
EMP033871,2025-07-09,89.73,Hybrid
EMP038012,2025-05-18,90.04,Office
EMP039383,2025-12-02,70.91,WFH
EMP049068,2025-01-19,90.01,Office
EMP041476,2025-06-02,70.7,Office
EMP046682,2025-11-30,95.0,Hybrid
EMP021608,2025-02-04,98.17,WFH
EMP024969,2025-03-25,91.39,Hybrid
EMP033399,2025-08-10,72.71,WFH
EMP011909,2025-08-12,73.77,Hybrid
EMP026424,2025-07-01,70.28,Office
EMP043616,2025-01-11,91.54,WFH
EMP009172,2025-01-10,75.47,Office
EMP012722,2025-02-05,77.32,Office
EMP049430,2025-06-12,71.75,Office
EMP016617,2025-06-07,74.59,Office
EMP042513,2025-06-28,72.76,WFH
EMP038459,2025-01-12,95.13,Hybrid
EMP046170,2025-12-01,99.72,Hybrid
EMP007660,2025-02-11,96.47,Office
EMP043370,2025-06-27,71.12,WFH
EMP011705,2025-11-23,91.06,Office
EMP032794,2025-07-22,82.28,Office
EMP048153,2025-08-26,81.57,Hybrid
EMP046474,2025-11-20,87.21,WFH
EMP031227,2025-08-16,71.79,WFH
EMP023853,2025-04-05,86.85,Office
EMP032083,2025-12-23,81.06,WFH
EMP022795,2025-12-21,90.91,WFH
EMP041421,2025-12-16,72.45,Office
EMP013380,2025-05-11,83.47,WFH
EMP007007,2025-03-03,84.37,Hybrid
EMP037023,2025-11-18,97.03,Hybrid
EMP008683,2025-05-07,88.15,Office
EMP033841,2025-04-07,94.39,Hybrid
EMP032431,2025-05-13,80.39,Hybrid
EMP023092,2025-04-24,84.76,Hybrid
EMP032984,2025-09-06,88.59,Hybrid
EMP023990,2025-04-01,98.44,Office
EMP009916,2025-04-22,91.16,WFH
EMP042553,2025-09-06,81.88,Hybrid
EMP018991,2025-06-21,89.76,WFH
EMP024735,2025-09-03,87.77,Office
EMP014825,2025-09-21,70.81,Hybrid
EMP036082,2025-01-10,93.14,Office
EMP011034,2025-07-27,91.02,Hybrid
EMP042737,2025-08-05,78.26,WFH
EMP016242,2025-11-21,94.79,Office
EMP005940,2025-05-07,73.55,Hybrid
